event_id,event_ts,plant,line,shift,machine_id,operator_id,machine_age_yrs,material_grade,temp_c,humidity_pct,process_speed_units_hr,inspection_method,defect_type,defect_severity_0to3,decision_rework,rework_time_min,final_pass,scrap,total_cycle_time_min,energy_kwh,cost_usd,warranty_claim_90d
M200972,2025-11-22 02:59:05,plant_2,line_A,swing,MC152,OP1071,5.24,grade_A,11.6,65.1,98.4,sensor,none,0,0,0.0,1,0,26.4,1.316,25.04,0
M200973,2025-11-20 07:10:30,plant_1,line_C,swing,MC132,OP1227,4.77,grade_A,10.5,59.3,154.6,vision,none,0,0,0.0,1,0,36.8,1.37,27.85,0
M200974,2025-11-04 09:25:16,plant_1,line_D,day,MC104,OP1325,3.06,grade_B,8.0,53.3,95.9,manual,none,0,0,0.0,1,0,30.0,1.278,22.73,0
M200975,2026-01-06 07:05:42,plant_2,line_D,night,MC100,OP1387,6.93,grade_B,16.7,68.0,143.3,vision,none,0,0,0.0,1,0,31.0,1.473,23.52,0
M200976,2025-10-15 13:23:06,plant_2,line_B,night,MC149,OP1139,7.35,grade_C,6.7,58.0,154.4,manual,none,0,1,5.4,1,0,34.8,1.466,26.36,0
M200977,2025-08-13 10:50:32,plant_1,line_B,night,MC142,OP1339,9.59,grade_B,13.7,29.8,165.1,manual,none,0,0,0.0,1,0,33.7,1.486,25.54,0
M200978,2026-01-14 07:59:52,plant_2,line_D,day,MC114,OP1254,7.08,grade_A,24.3,72.1,81.7,vision,none,0,0,0.0,1,0,30.8,1.254,23.33,0
M200979,2025-11-22 13:46:27,plant_3,line_A,night,MC120,OP1252,2.65,grade_A,14.2,64.4,112.2,vision,finish,2,1,38.2,1,0,75.9,1.979,57.28,0
M200980,2025-07-27 23:16:49,plant_2,line_D,day,MC105,OP1026,8.47,grade_C,13.5,30.1,136.6,manual,scratch,2,1,31.2,0,0,70.9,2.062,53.55,0
M200981,2025-11-28 10:03:59,plant_2,line_A,night,MC131,OP1209,9.95,grade_B,9.8,65.6,149.3,manual,none,0,0,0.0,1,0,30.0,1.503,22.77,0
M200982,2025-12-26 06:30:06,plant_1,line_B,night,MC150,OP1228,6.56,grade_B,17.8,58.8,117.6,vision,none,0,0,0.0,1,0,30.7,1.451,23.29,0
M200983,2025-10-21 01:44:00,plant_2,line_B,swing,MC145,OP1044,5.93,grade_B,5.0,56.0,83.4,vision,none,0,0,0.0,1,0,20.7,1.242,15.75,0
M200984,2025-09-29 21:37:04,plant_2,line_B,swing,MC131,OP1249,9.89,grade_B,7.0,52.8,146.1,sensor,none,0,0,0.0,1,0,31.6,1.459,28.96,0
M200985,2025-08-24 12:39:31,plant_1,line_B,day,MC119,OP1174,3.37,grade_B,10.9,32.2,116.1,sensor,scratch,1,1,28.9,1,0,51.6,1.741,44.01,0
M200986,2025-09-10 08:38:16,plant_1,line_C,day,MC126,OP1218,0.2,grade_A,13.3,46.3,80.1,manual,none,0,0,0.0,0,0,32.8,1.394,24.85,0
M200987,2025-11-22 05:46:15,plant_1,line_A,day,MC141,OP1393,2.48,grade_A,12.6,52.3,130.8,vision,none,0,0,0.0,1,0,30.4,1.2,23.02,0
M200988,2025-10-28 00:29:08,plant_2,line_D,night,MC154,OP1313,14.6,grade_A,9.6,53.7,133.2,manual,scratch,2,1,20.6,1,0,51.8,1.488,39.12,0
M200989,2025-10-21 12:45:52,plant_1,line_B,day,MC157,OP1156,8.2,grade_A,8.0,48.7,135.8,sensor,finish,3,1,32.8,1,0,60.5,1.968,50.73,0
M200990,2025-07-10 21:32:35,plant_1,line_A,day,MC118,OP1212,6.92,grade_A,17.8,35.2,90.0,vision,none,0,0,0.0,0,0,30.6,1.386,23.2,0
M200991,2025-09-05 01:05:05,plant_2,line_B,night,MC143,OP1312,8.9,grade_A,7.4,39.5,112.1,vision,crack,1,1,19.4,1,0,42.5,1.507,32.15,0
M200992,2025-11-13 20:17:58,plant_2,line_B,day,MC140,OP1072,0.2,grade_C,8.3,65.0,134.6,sensor,crack,1,1,16.8,1,0,37.3,1.426,33.23,0
M200993,2025-11-18 16:21:41,plant_3,line_D,night,MC121,OP1155,7.01,grade_A,11.2,72.6,140.3,vision,crack,1,1,28.2,1,0,58.1,1.685,43.88,0
M200994,2025-08-05 07:38:23,plant_1,line_B,night,MC113,OP1223,6.83,grade_A,14.6,38.3,151.2,sensor,none,0,0,0.0,1,0,24.1,1.351,23.32,0
M200995,2025-10-08 22:41:46,plant_1,line_A,day,MC155,OP1091,5.79,grade_A,5.0,52.1,187.5,vision,none,0,0,0.0,0,0,33.5,1.514,25.4,0
M200996,2025-12-02 01:03:38,plant_2,line_D,day,MC136,OP1093,7.57,grade_A,16.8,72.4,132.0,manual,dimension,2,1,27.1,1,0,66.7,1.883,50.36,0
M200997,2025-09-15 19:30:54,plant_1,line_D,day,MC141,OP1048,0.67,grade_A,8.5,43.0,107.5,vision,none,0,0,0.0,1,0,25.5,1.178,19.34,0
M200998,2025-12-01 11:24:23,plant_3,line_C,day,MC120,OP1092,3.73,grade_A,18.9,66.0,89.1,sensor,none,0,0,0.0,1,0,30.0,1.171,27.71,0
M200999,2025-11-07 16:50:31,plant_1,line_D,day,MC147,OP1380,2.87,grade_B,10.1,67.5,128.2,manual,none,0,0,0.0,1,0,33.7,1.334,25.52,0
M201000,2025-10-27 17:32:22,plant_3,line_D,day,MC156,OP1346,4.07,grade_B,9.4,55.5,98.6,sensor,none,0,1,11.9,1,0,41.1,1.516,36.1,0
M201001,2025-11-28 02:57:26,plant_2,line_B,day,MC143,OP1025,10.32,grade_B,12.4,61.0,149.6,vision,none,0,0,0.0,1,0,24.2,1.336,18.39,0
M201002,2025-07-01 02:40:40,plant_1,line_B,day,MC132,OP1118,10.27,grade_A,19.1,38.2,113.3,sensor,none,0,0,0.0,0,0,31.4,1.316,28.79,0
M201003,2025-07-19 23:48:25,plant_2,line_C,night,MC124,OP1164,2.53,grade_A,15.9,33.6,102.2,vision,none,0,0,0.0,1,0,26.1,1.129,19.78,0
M201004,2025-08-05 22:38:09,plant_1,line_C,day,MC154,OP1422,6.2,grade_A,12.7,27.6,115.9,vision,none,0,0,0.0,1,0,20.3,1.186,15.44,0
M201005,2025-11-26 16:58:58,plant_2,line_A,day,MC148,OP1301,0.2,grade_A,10.1,66.3,122.2,vision,none,0,0,0.0,1,0,21.3,1.21,16.19,0
M201006,2025-12-14 07:47:39,plant_2,line_B,day,MC126,OP1422,5.08,grade_A,16.4,73.1,137.9,manual,none,0,0,0.0,1,0,32.6,1.403,24.7,0
M201007,2025-07-22 13:00:36,plant_2,line_C,swing,MC123,OP1434,10.78,grade_B,16.6,47.0,127.3,vision,none,0,0,0.0,1,0,23.5,1.318,17.86,0
M201008,2025-09-11 01:50:15,plant_1,line_B,day,MC123,OP1122,9.64,grade_A,8.3,47.8,64.2,manual,none,0,0,0.0,0,0,24.3,1.034,18.41,0
M201009,2025-09-27 04:46:49,plant_1,line_D,swing,MC109,OP1361,8.69,grade_A,5.0,39.7,130.3,vision,scratch,2,1,38.2,0,1,73.4,1.886,115.39,0
M201010,2025-07-29 02:02:46,plant_1,line_D,day,MC111,OP1312,1.51,grade_A,14.1,38.6,177.7,sensor,none,0,0,0.0,1,0,32.2,1.457,29.41,0
M201011,2025-08-28 04:54:33,plant_2,line_A,night,MC138,OP1390,8.72,grade_B,8.5,51.5,122.3,manual,none,0,1,0.0,1,0,29.2,1.396,22.15,0
M201012,2025-11-10 00:38:31,plant_1,line_B,day,MC150,OP1344,5.28,grade_A,6.1,65.4,152.5,sensor,none,0,0,0.0,1,0,33.4,1.503,30.32,0
M201013,2025-09-09 03:54:16,plant_3,line_A,swing,MC100,OP1447,3.8,grade_B,9.4,47.4,138.8,sensor,none,0,0,0.0,1,0,28.6,1.358,26.69,0
M201014,2025-07-07 01:49:25,plant_2,line_C,swing,MC156,OP1221,5.7,grade_C,10.6,35.1,104.9,vision,none,0,0,0.0,1,0,28.6,1.302,21.68,0
M201015,2025-08-21 07:19:41,plant_1,line_C,day,MC128,OP1176,6.71,grade_A,10.9,42.1,121.7,sensor,crack,3,1,33.3,0,1,61.6,1.817,111.53,0
M201016,2025-12-27 11:40:07,plant_1,line_C,swing,MC157,OP1326,9.31,grade_C,14.2,65.5,121.0,manual,none,0,0,0.0,1,0,25.9,1.359,19.67,0
M201017,2025-09-19 01:49:51,plant_1,line_A,day,MC133,OP1024,6.06,grade_A,7.8,51.4,119.8,vision,none,0,0,0.0,1,0,22.5,1.142,17.08,0
M201018,2025-10-18 20:44:28,plant_2,line_B,swing,MC107,OP1138,5.15,grade_A,8.7,51.5,146.3,manual,crack,1,1,25.9,1,0,55.1,1.73,41.64,0
M201019,2025-10-25 12:09:26,plant_1,line_A,day,MC130,OP1430,3.96,grade_A,5.4,57.7,137.8,manual,none,0,0,0.0,1,0,30.8,1.407,23.35,0
M201020,2025-07-11 05:10:05,plant_2,line_D,swing,MC140,OP1244,0.47,grade_A,14.4,34.9,100.2,vision,none,0,0,0.0,1,0,29.7,1.267,22.5,0
M201021,2025-12-23 09:29:29,plant_1,line_A,swing,MC114,OP1387,7.67,grade_A,17.4,73.1,138.4,sensor,contamination,2,1,29.2,0,1,64.4,1.84,113.63,0
M201022,2025-11-22 01:58:34,plant_1,line_A,swing,MC138,OP1398,0.2,grade_B,13.4,72.1,99.5,sensor,none,0,0,0.0,1,0,23.4,1.279,22.78,0
M201023,2025-08-06 13:20:22,plant_1,line_B,day,MC150,OP1220,8.62,grade_A,15.8,43.7,68.3,vision,none,0,0,0.0,1,0,18.5,1.136,14.08,0
M201024,2025-08-06 05:42:34,plant_1,line_A,swing,MC104,OP1185,4.71,grade_A,13.7,39.4,100.5,manual,none,0,0,0.0,1,0,22.3,1.219,16.94,0
M201025,2025-10-22 07:13:30,plant_1,line_B,night,MC148,OP1285,0.98,grade_B,7.2,59.1,126.6,manual,none,0,0,0.0,1,0,25.9,1.227,19.65,0
M201026,2025-12-27 19:44:35,plant_1,line_C,night,MC108,OP1359,3.36,grade_B,17.4,58.3,103.5,manual,none,0,0,0.0,1,0,27.2,1.222,20.62,0
M201027,2025-11-15 20:32:36,plant_2,line_C,day,MC135,OP1337,3.89,grade_C,16.1,64.1,155.9,vision,none,0,0,0.0,1,0,36.6,1.544,27.73,0
M201028,2025-12-12 00:59:39,plant_2,line_C,day,MC114,OP1366,1.97,grade_A,11.9,70.5,139.5,vision,none,0,0,0.0,0,0,25.3,1.312,19.21,0
M201029,2025-12-23 10:20:32,plant_1,line_C,swing,MC128,OP1324,7.01,grade_C,16.7,63.3,114.5,vision,none,0,0,0.0,1,0,21.5,1.203,16.34,0
M201030,2025-10-31 19:51:39,plant_1,line_A,night,MC151,OP1216,7.93,grade_B,7.6,58.3,106.3,manual,none,0,0,0.0,0,0,34.6,1.42,26.21,0
M201031,2025-09-18 07:56:36,plant_1,line_D,night,MC109,OP1166,6.9,grade_A,5.0,39.0,152.9,vision,none,0,0,0.0,1,0,33.4,1.461,25.31,0
M201032,2025-12-21 07:50:48,plant_2,line_D,night,MC141,OP1393,7.13,grade_B,17.4,64.5,83.1,sensor,contamination,1,1,17.4,1,0,43.4,1.462,37.81,0
M201033,2025-11-02 20:20:47,plant_3,line_D,day,MC156,OP1303,2.52,grade_B,9.4,63.0,114.8,manual,none,0,0,0.0,1,0,35.9,1.478,27.19,0
M201034,2025-11-15 23:03:52,plant_1,line_C,day,MC102,OP1052,4.18,grade_B,11.4,68.7,121.9,manual,none,0,0,0.0,1,0,25.9,1.253,19.65,0
M201035,2025-09-26 12:59:56,plant_2,line_C,day,MC156,OP1038,6.82,grade_A,6.1,56.8,100.4,vision,none,0,0,0.0,1,0,24.9,1.221,18.89,0
M201036,2025-09-25 05:10:27,plant_1,line_C,night,MC141,OP1218,9.99,grade_C,6.6,42.5,102.4,manual,contamination,2,1,28.7,1,0,58.0,1.765,43.82,0
M201037,2026-01-13 06:46:28,plant_2,line_B,swing,MC156,OP1388,4.03,grade_B,21.3,68.5,145.4,manual,none,0,0,0.0,1,0,34.6,1.536,26.23,0
M201038,2025-09-14 00:14:46,plant_2,line_C,swing,MC140,OP1288,0.2,grade_A,10.1,53.7,105.4,sensor,dimension,2,1,35.8,1,0,63.6,1.874,53.04,0
M201039,2025-07-20 07:27:41,plant_1,line_B,swing,MC146,OP1437,8.24,grade_B,12.7,42.6,111.3,vision,none,0,0,0.0,1,0,29.7,1.303,22.51,0
M201040,2025-10-07 03:50:39,plant_1,line_B,swing,MC109,OP1163,9.7,grade_A,10.8,50.1,158.1,vision,none,0,0,0.0,1,0,28.6,1.344,21.69,0
M201041,2025-12-24 16:12:12,plant_2,line_A,swing,MC111,OP1332,0.2,grade_A,11.5,57.6,134.5,vision,none,0,0,0.0,1,0,25.7,1.446,19.54,0
M201042,2025-11-15 18:37:02,plant_1,line_C,swing,MC148,OP1345,6.51,grade_A,13.1,65.6,106.0,sensor,none,0,0,0.0,1,0,31.7,1.248,29.0,0
M201043,2025-10-03 01:34:27,plant_2,line_A,swing,MC143,OP1323,7.43,grade_A,13.2,49.7,122.8,vision,finish,1,0,0.0,0,0,34.4,1.52,26.07,0
M201044,2025-08-04 23:55:28,plant_2,line_D,day,MC101,OP1105,3.1,grade_B,14.0,42.2,137.4,vision,none,0,0,0.0,1,0,29.5,1.444,22.38,0
M201045,2025-11-04 22:48:07,plant_3,line_A,swing,MC156,OP1394,2.96,grade_C,8.3,55.8,100.4,vision,none,0,0,0.0,1,0,26.1,1.228,19.8,0
M201046,2025-12-05 10:57:27,plant_1,line_A,swing,MC116,OP1077,4.97,grade_B,14.7,58.9,122.4,manual,none,0,0,0.0,1,0,30.8,1.363,23.35,0
M201047,2025-09-26 00:41:09,plant_2,line_B,swing,MC137,OP1365,6.54,grade_B,11.1,54.8,87.0,vision,dimension,1,1,9.3,1,0,32.8,1.281,24.83,0
M201048,2025-12-31 23:40:40,plant_1,line_D,swing,MC158,OP1447,4.03,grade_A,21.3,56.6,134.6,manual,none,0,0,0.0,1,0,31.4,1.479,23.82,0
M201049,2025-10-16 20:44:27,plant_1,line_A,night,MC122,OP1442,5.92,grade_A,5.0,64.7,139.1,vision,dimension,2,1,34.3,0,1,70.3,1.981,113.08,0
M201050,2025-07-03 05:51:55,plant_2,line_D,day,MC158,OP1124,4.97,grade_C,17.8,40.4,121.7,sensor,none,0,0,0.0,1,0,26.2,1.276,24.88,0
M201051,2025-10-25 07:01:19,plant_2,line_C,swing,MC110,OP1072,5.63,grade_A,7.0,62.4,140.2,sensor,scratch,1,1,15.7,1,0,43.9,1.427,38.18,0
M201052,2025-07-20 07:54:29,plant_1,line_C,swing,MC116,OP1032,4.19,grade_A,17.8,40.0,157.3,sensor,none,0,0,0.0,1,0,26.0,1.305,24.73,0
M201053,2025-08-24 13:05:06,plant_1,line_C,day,MC142,OP1406,5.74,grade_B,7.8,31.6,171.9,sensor,none,0,0,0.0,1,0,25.1,1.444,24.08,0
M201054,2025-10-11 19:42:04,plant_2,line_D,swing,MC123,OP1016,3.99,grade_B,5.9,52.8,172.1,vision,none,0,0,0.0,1,0,32.7,1.467,24.79,0
M201055,2025-08-13 21:19:17,plant_2,line_A,night,MC107,OP1098,7.93,grade_C,13.1,36.3,129.3,vision,none,0,0,0.0,1,0,34.1,1.361,25.82,0
M201056,2025-10-09 15:13:58,plant_2,line_A,day,MC108,OP1260,8.94,grade_A,5.0,49.8,105.7,vision,none,0,0,0.0,1,0,31.6,1.378,23.95,0
M201057,2025-12-07 02:51:30,plant_1,line_C,swing,MC129,OP1447,3.01,grade_B,15.4,56.5,107.1,vision,none,0,0,0.0,1,0,26.7,1.375,20.27,0
M201058,2025-09-20 11:19:34,plant_2,line_A,swing,MC155,OP1359,10.8,grade_A,9.6,49.4,92.6,sensor,none,0,1,0.0,1,0,24.5,1.222,23.59,0
M201059,2025-09-12 05:11:23,plant_1,line_D,night,MC150,OP1203,6.82,grade_B,11.6,41.7,144.5,manual,crack,3,0,0.0,0,1,32.3,1.29,104.46,0
M201060,2025-09-22 04:17:18,plant_1,line_C,night,MC126,OP1236,7.78,grade_A,5.0,45.5,106.0,vision,none,0,0,0.0,1,0,26.9,1.19,20.39,0
M201061,2025-08-17 03:23:18,plant_1,line_A,swing,MC136,OP1006,6.61,grade_B,11.8,36.8,124.4,vision,none,0,0,0.0,1,0,25.3,1.443,19.23,0
M201062,2025-11-08 04:01:53,plant_2,line_A,day,MC112,OP1036,8.85,grade_A,6.9,57.2,151.6,sensor,none,0,0,0.0,1,0,32.7,1.45,29.79,0
M201063,2025-07-14 16:10:20,plant_1,line_D,swing,MC131,OP1208,5.69,grade_B,15.4,34.4,93.6,manual,none,0,1,9.2,1,0,35.8,1.399,27.1,0
M201064,2025-07-20 09:22:22,plant_2,line_A,swing,MC156,OP1075,3.82,grade_B,10.0,45.4,133.4,sensor,none,0,0,0.0,1,0,30.6,1.438,28.21,0
M201065,2025-12-27 13:47:50,plant_2,line_A,night,MC119,OP1303,9.26,grade_C,17.7,59.5,132.2,manual,none,0,0,0.0,1,0,35.9,1.279,27.16,0
M201066,2025-07-17 01:56:29,plant_1,line_D,day,MC146,OP1434,8.4,grade_B,14.0,32.7,124.4,vision,none,0,0,0.0,1,0,33.8,1.444,25.61,0
M201067,2025-08-08 13:23:30,plant_1,line_B,night,MC145,OP1124,3.9,grade_B,10.2,40.0,127.1,vision,none,0,0,0.0,1,0,24.5,1.239,18.6,0
M201068,2025-08-10 11:35:29,plant_1,line_C,night,MC113,OP1338,3.86,grade_B,9.9,36.4,107.3,vision,none,0,0,0.0,1,0,26.0,1.306,19.74,0
M201069,2025-12-17 10:55:01,plant_1,line_A,day,MC113,OP1384,6.4,grade_A,14.2,61.7,122.6,manual,none,0,0,0.0,1,0,36.8,1.441,27.86,0
M201070,2025-12-24 18:33:42,plant_1,line_C,swing,MC119,OP1290,9.3,grade_A,21.0,57.6,88.9,manual,none,0,0,0.0,0,0,27.9,1.223,21.15,0
M201071,2025-07-05 18:44:12,plant_2,line_A,day,MC153,OP1151,12.58,grade_C,20.2,36.1,101.6,sensor,none,0,0,0.0,1,0,27.0,1.203,25.47,0
M201072,2025-08-22 17:31:58,plant_2,line_C,night,MC112,OP1347,5.37,grade_B,14.9,42.5,110.3,vision,none,0,0,0.0,1,0,28.9,1.347,21.92,0
M201073,2025-08-20 10:17:24,plant_1,line_B,day,MC159,OP1228,3.77,grade_A,10.6,38.6,122.9,sensor,none,0,1,5.2,1,0,38.3,1.476,33.99,0
M201074,2025-10-08 07:39:29,plant_2,line_C,swing,MC131,OP1410,6.36,grade_A,11.8,59.4,154.1,sensor,none,0,0,0.0,1,0,26.5,1.483,25.14,0
M201075,2025-09-06 08:33:32,plant_1,line_B,swing,MC156,OP1100,7.22,grade_A,7.6,38.9,102.5,vision,none,0,0,0.0,1,0,32.1,1.284,24.31,0
M201076,2025-12-19 17:56:18,plant_3,line_A,swing,MC123,OP1346,5.2,grade_C,14.3,73.1,121.8,manual,none,0,0,0.0,1,0,27.2,1.25,20.62,0
M201077,2025-10-30 14:45:44,plant_2,line_C,night,MC109,OP1415,7.75,grade_B,13.8,63.8,166.3,vision,none,0,0,0.0,1,0,28.8,1.433,21.86,0
M201078,2025-07-13 05:42:17,plant_2,line_B,night,MC110,OP1361,11.48,grade_A,12.4,38.4,157.7,sensor,contamination,3,1,54.6,1,0,97.6,2.395,78.63,0
M201079,2025-12-20 03:04:29,plant_1,line_A,swing,MC103,OP1160,1.0,grade_A,16.5,57.3,106.2,manual,none,0,0,0.0,1,0,28.1,1.349,21.32,0
M201080,2025-08-08 07:51:27,plant_1,line_B,day,MC154,OP1192,8.44,grade_B,15.3,33.7,138.7,vision,none,0,0,0.0,1,0,25.1,1.415,19.08,0
M201081,2025-07-23 15:35:22,plant_3,line_B,day,MC105,OP1337,5.42,grade_B,10.4,43.4,66.0,vision,none,0,0,0.0,1,0,19.3,1.136,14.68,0
M201082,2025-08-20 22:41:56,plant_3,line_A,day,MC111,OP1419,2.33,grade_A,12.9,47.4,101.3,sensor,none,0,0,0.0,1,0,32.0,1.328,29.24,0
M201083,2025-11-17 23:18:41,plant_3,line_A,day,MC124,OP1117,2.02,grade_A,15.2,53.4,127.0,manual,none,0,1,9.2,1,0,38.8,1.551,29.38,0
M201084,2025-09-21 01:59:00,plant_1,line_B,swing,MC139,OP1111,5.91,grade_A,6.6,54.8,97.5,vision,none,0,0,0.0,1,0,31.2,1.327,23.64,0
M201085,2025-09-10 07:24:51,plant_1,line_D,night,MC107,OP1399,4.33,grade_A,9.2,42.7,161.5,manual,none,0,0,0.0,1,0,29.0,1.455,22.01,0
M201086,2025-11-02 13:09:15,plant_1,line_D,night,MC159,OP1092,7.95,grade_A,8.5,63.6,150.7,sensor,none,0,0,0.0,0,0,26.7,1.401,25.28,0
M201087,2025-08-30 12:43:47,plant_2,line_D,night,MC101,OP1444,11.91,grade_B,13.3,49.4,112.9,vision,dimension,2,1,30.5,1,0,62.6,1.862,47.29,0
M201088,2025-07-09 12:14:23,plant_1,line_A,night,MC113,OP1198,7.58,grade_A,23.2,28.8,161.4,vision,none,0,0,0.0,1,0,29.5,1.527,22.4,0
M201089,2025-09-09 16:03:50,plant_1,line_D,day,MC146,OP1169,11.04,grade_B,13.0,46.0,125.8,manual,none,0,0,0.0,1,0,38.0,1.499,28.77,0
M201090,2025-07-14 07:12:01,plant_1,line_B,swing,MC136,OP1033,3.49,grade_B,14.3,33.0,91.5,vision,contamination,1,1,27.0,1,0,53.9,1.507,40.7,0
M201091,2025-07-17 15:28:44,plant_2,line_A,swing,MC115,OP1368,3.11,grade_C,17.0,40.0,130.6,vision,none,0,0,0.0,1,0,26.8,1.363,20.35,0
M201092,2025-09-12 08:31:01,plant_3,line_C,night,MC117,OP1105,4.24,grade_B,12.5,46.4,85.5,vision,none,0,0,0.0,1,0,27.0,1.247,20.47,0
M201093,2025-09-25 00:41:59,plant_2,line_A,day,MC150,OP1055,6.25,grade_A,5.0,46.7,121.1,vision,none,0,0,0.0,0,0,32.0,1.209,24.22,0
M201094,2025-08-16 10:11:29,plant_2,line_C,swing,MC130,OP1205,2.48,grade_C,7.8,44.5,177.6,manual,none,0,0,0.0,1,0,28.7,1.489,21.79,0
M201095,2025-09-13 09:15:55,plant_3,line_A,day,MC117,OP1014,6.8,grade_A,11.7,46.7,186.2,manual,none,0,0,0.0,1,0,37.5,1.618,28.42,0
M201096,2025-12-30 13:41:11,plant_2,line_A,day,MC150,OP1053,5.88,grade_B,14.0,71.9,100.2,manual,none,0,0,0.0,1,0,29.6,1.329,22.44,0
M201097,2025-11-29 11:57:05,plant_2,line_D,day,MC120,OP1097,4.41,grade_A,13.6,55.9,148.1,manual,none,0,0,0.0,1,0,26.3,1.35,19.97,0
M201098,2025-12-22 01:41:25,plant_1,line_D,day,MC106,OP1322,6.43,grade_B,17.1,65.8,119.8,manual,none,0,0,0.0,1,0,34.6,1.381,26.2,0
M201099,2025-10-03 09:49:35,plant_1,line_C,day,MC124,OP1415,6.11,grade_A,6.2,54.1,124.3,manual,none,0,1,0.0,1,0,24.3,1.302,18.46,0
M201100,2025-11-19 22:52:09,plant_1,line_D,night,MC117,OP1050,8.27,grade_C,16.2,63.3,144.9,vision,none,0,0,0.0,1,0,35.2,1.657,26.7,0
M201101,2025-10-12 20:35:07,plant_1,line_C,swing,MC124,OP1217,0.2,grade_A,8.9,50.4,142.9,manual,none,0,0,0.0,1,0,34.7,1.437,26.28,0
M201102,2025-07-06 06:59:56,plant_1,line_C,day,MC130,OP1119,1.34,grade_A,19.2,35.4,127.0,sensor,none,0,0,0.0,1,0,29.6,1.154,27.41,0
M201103,2025-11-23 11:46:06,plant_2,line_A,day,MC125,OP1275,8.28,grade_C,10.3,60.7,81.2,manual,none,0,0,0.0,1,0,26.2,1.236,19.87,0
M201104,2025-11-19 21:27:37,plant_1,line_B,day,MC130,OP1053,5.91,grade_A,8.7,74.0,120.0,vision,none,0,0,0.0,1,0,34.4,1.421,26.06,0
M201105,2025-12-15 23:20:59,plant_3,line_A,night,MC148,OP1097,5.78,grade_A,16.6,62.5,110.0,vision,none,0,0,0.0,1,0,28.9,1.238,21.9,0
M201106,2025-07-22 22:39:32,plant_1,line_A,swing,MC107,OP1299,5.47,grade_A,17.6,48.8,129.3,manual,none,0,0,0.0,1,0,35.7,1.474,27.04,0
M201107,2025-12-21 01:45:32,plant_2,line_B,swing,MC134,OP1146,4.35,grade_B,16.8,68.4,148.2,sensor,none,0,0,0.0,1,0,35.4,1.497,31.82,0
M201108,2025-11-21 08:13:15,plant_2,line_B,day,MC121,OP1213,0.2,grade_B,11.9,72.6,100.6,vision,contamination,1,1,22.3,1,0,45.9,1.479,34.69,0
M201109,2025-11-25 17:36:00,plant_2,line_D,day,MC150,OP1341,4.9,grade_B,15.4,67.3,170.4,sensor,none,0,0,0.0,1,0,35.1,1.555,31.6,0
M201110,2025-08-31 02:38:28,plant_1,line_D,night,MC148,OP1310,6.25,grade_B,8.0,41.3,169.5,sensor,none,0,0,0.0,1,0,30.7,1.586,28.31,0
M201111,2025-08-11 19:16:50,plant_1,line_D,day,MC111,OP1397,4.28,grade_A,14.3,38.1,137.1,vision,none,0,0,0.0,0,0,30.8,1.373,23.35,0
M201112,2025-07-08 11:15:59,plant_2,line_C,swing,MC145,OP1023,5.35,grade_A,16.8,28.3,158.2,vision,none,0,1,10.2,1,0,46.0,1.73,34.81,0
M201113,2025-09-13 16:12:31,plant_1,line_A,day,MC110,OP1342,3.69,grade_C,5.0,51.0,94.0,vision,none,0,0,0.0,1,0,31.1,1.234,23.55,0
M201114,2025-12-05 12:13:20,plant_3,line_A,day,MC117,OP1188,12.32,grade_A,13.6,58.7,123.5,manual,none,0,0,0.0,1,0,37.9,1.509,28.7,0
M201115,2025-12-14 03:33:58,plant_2,line_A,swing,MC121,OP1071,5.29,grade_B,14.5,66.5,129.5,vision,dimension,1,0,0.0,1,0,27.7,1.402,21.03,0
M201116,2025-08-05 09:34:33,plant_2,line_D,day,MC130,OP1408,4.49,grade_B,14.0,52.9,146.5,manual,none,0,0,0.0,1,0,31.3,1.429,23.73,0
M201117,2025-08-13 06:27:25,plant_1,line_B,swing,MC124,OP1445,5.12,grade_A,14.8,46.2,122.3,vision,none,0,1,6.6,1,0,34.2,1.503,25.92,0
M201118,2025-08-20 21:01:35,plant_2,line_B,day,MC117,OP1126,9.3,grade_A,10.2,49.8,123.9,sensor,none,0,0,0.0,1,0,25.8,1.225,24.57,0
M201119,2025-12-05 07:33:09,plant_1,line_B,day,MC107,OP1147,10.2,grade_A,12.2,60.5,91.1,vision,none,0,0,0.0,1,0,31.4,1.064,23.74,0
M201120,2025-07-15 06:23:08,plant_1,line_B,day,MC154,OP1138,1.3,grade_B,18.1,34.6,161.1,vision,none,0,1,20.5,1,0,54.7,1.765,41.34,0
M201121,2025-10-16 11:47:29,plant_1,line_B,day,MC110,OP1234,7.86,grade_B,9.7,58.5,149.5,vision,dimension,2,1,46.7,1,0,73.9,2.138,55.81,0
M201122,2025-10-27 01:21:33,plant_2,line_C,swing,MC106,OP1226,9.35,grade_A,8.7,55.6,83.5,manual,none,0,0,0.0,1,0,27.7,1.115,20.98,0
M201123,2026-01-14 19:53:18,plant_3,line_C,swing,MC125,OP1337,7.14,grade_A,20.6,61.5,103.0,vision,none,0,0,0.0,1,0,31.6,1.45,23.96,0
M201124,2025-08-30 08:16:52,plant_1,line_D,swing,MC137,OP1319,4.91,grade_B,12.1,32.7,129.0,manual,none,0,1,0.0,1,0,35.5,1.476,26.89,0
M201125,2025-12-28 18:20:04,plant_1,line_D,day,MC122,OP1032,5.55,grade_A,21.0,77.6,186.4,vision,none,0,0,0.0,1,0,37.6,1.507,28.47,0
